Graph,Reward,Step,Node_U,Node_V,Edge,WasAdded,StepReward,AgentAction,GreedyAction,GreedyEdge,GreedyReward,AgentMatchedGreedy
TataNld,NNSI,19,31,74,31-74,True,-0.0034486055330464893,3995,-1,N/A,,False
Interoute,PBR,1,11,48,11-48,True,-0.007155803279666072,1152,-1,N/A,,False
Interoute,PBR,2,16,107,16-107,True,-0.00703413215527866,1668,-1,N/A,,False
Interoute,PBR,3,46,51,46-51,True,-0.0069134193804870625,3879,-1,N/A,,False
Interoute,PBR,4,24,89,24-89,True,0.0019771556862016263,2349,-1,N/A,,False
Interoute,PBR,5,11,59,11-59,True,-0.006727424648663127,1163,-1,N/A,,False
Interoute,PBR,6,102,109,102-109,True,-0.0007946587966103473,5829,-1,N/A,,False
Interoute,PBR,7,23,69,23-69,True,0.0021980118260601644,2245,-1,N/A,,False
Interoute,PBR,8,26,62,26-62,True,0.005204980847115604,2487,-1,N/A,,False
Interoute,PBR,9,9,58,9-58,True,0.0023649728174790943,972,-1,N/A,,False
Interoute,PBR,10,42,60,42-60,True,-0.003418602903299239,3643,-1,N/A,,False
Interoute,PBR,11,12,34,12-34,True,-0.0062347128598546735,1229,-1,N/A,,False
Interoute,PBR,12,1,94,1-94,True,-0.00032118423418707725,197,-1,N/A,,False
Interoute,PBR,13,69,86,69-86,True,-0.0002408754207150034,5061,-1,N/A,,False
Interoute,PBR,14,72,87,72-87,True,-0.00016037619606881206,5175,-1,N/A,,False
Interoute,PBR,15,14,30,14-30,True,-0.0029716379860070807,1411,-1,N/A,,False
Interoute,EFFRES,1,10,60,10-60,True,0.023207693817951375,1069,-1,N/A,,False
Interoute,EFFRES,2,16,107,16-107,True,0.020209852090602033,1668,-1,N/A,,False
Interoute,EFFRES,3,46,51,46-51,True,0.030092740208267778,3879,-1,N/A,,False
Interoute,EFFRES,4,24,89,24-89,True,0.027472932631930996,2349,-1,N/A,,False
Interoute,EFFRES,5,11,59,11-59,True,0.033279348019580116,1163,-1,N/A,,False
Interoute,EFFRES,6,102,109,102-109,True,0.09365603476150092,5829,-1,N/A,,False
Interoute,EFFRES,7,23,69,23-69,True,0.0711239832437644,2245,-1,N/A,,False
Interoute,EFFRES,8,26,62,26-62,True,0.06037040764173757,2487,-1,N/A,,False
Interoute,EFFRES,9,9,58,9-58,True,0.043741396599548066,972,-1,N/A,,False
Interoute,EFFRES,10,42,60,42-60,True,0.021238787695095334,3643,-1,N/A,,False
Interoute,EFFRES,11,12,34,12-34,True,0.01222926104112361,1229,-1,N/A,,False
Interoute,EFFRES,12,1,94,1-94,True,0.07560493050782112,197,-1,N/A,,False
Interoute,EFFRES,13,69,86,69-86,True,0.04353832517455872,5061,-1,N/A,,False
